,date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url
12872,7/29/21,3401,3096,20,3150,Human,Male,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png
12873,7/30/21,3390,1291,0,3150,Human,Male,Dark,2,"['Mohawk', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3150.png
3958,12/30/18,1303,5117,0.255,3152,Human,Male,Dark,3,"['Bandana', 'Frown', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3152.png
3959,5/6/19,5117,4411,0.44,3152,Human,Male,Dark,3,"['Bandana', 'Frown', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3152.png
3960,9/28/20,836,3174,4.93,3152,Human,Male,Dark,3,"['Bandana', 'Frown', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3152.png
2125,12/14/17,1303,3427,0.16,3153,Human,Female,Dark,2,"['Straight Hair Blonde', 'Classic Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3153.png
10611,2/13/21,2292,3039,8.14,3155,Human,Female,Medium,3,"['Black Lipstick', 'Dark Hair', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3155.png
10612,8/27/21,3039,5202,85,3155,Human,Female,Medium,3,"['Black Lipstick', 'Dark Hair', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3155.png
6480,1/23/20,1892,512,0.65,3156,Human,Male,Medium,4,"['Cigarette', 'Eye Mask', 'Front Beard Dark', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3156.png
12100,2/25/21,859,4212,21,3157,Human,Male,Light,2,"['Shadow Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3157.png
12101,2/26/21,4212,794,21.98,3157,Human,Male,Light,2,"['Shadow Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3157.png
6207,1/7/20,1892,1538,0.5,3159,Human,Male,Medium,3,"['Handlebars', 'Wild Hair', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3159.png
6208,6/23/20,4688,2185,0.99,3159,Human,Male,Medium,3,"['Handlebars', 'Wild Hair', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3159.png
6209,6/28/20,2185,2328,1.43,3159,Human,Male,Medium,3,"['Handlebars', 'Wild Hair', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3159.png
6210,12/4/21,2642,5469,84.95,3159,Human,Male,Medium,3,"['Handlebars', 'Wild Hair', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3159.png
12185,2/28/21,3392,682,40,3160,Human,Male,Dark,2,"['Earring', 'Top Hat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3160.png
12186,3/12/21,682,3671,39.5,3160,Human,Male,Dark,2,"['Earring', 'Top Hat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3160.png
8182,9/2/20,1303,3886,0.85,3161,Human,Male,Medium,2,"['Eye Mask', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3161.png
8183,9/14/20,3886,1892,1.7,3161,Human,Male,Medium,2,"['Eye Mask', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3161.png
8184,12/26/20,1156,5236,4.99,3161,Human,Male,Medium,2,"['Eye Mask', 'Mohawk']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3161.png
3666,11/20/18,1303,1399,0.1249,3162,Human,Female,Medium,2,"['Messy Hair', 'Green Eye Shadow']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3162.png
3667,3/3/21,1399,3366,24.5,3162,Human,Female,Medium,2,"['Messy Hair', 'Green Eye Shadow']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3162.png
4245,3/28/19,535,1745,1,3165,Human,Female,Dark,2,"['Clown Eyes Green', 'Wild Blonde']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3165.png
6008,1/4/20,1303,2166,0.49,3166,Human,Female,Dark,2,"['Knitted Cap', 'Black Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3166.png
6009,1/11/20,2166,1892,0.675,3166,Human,Female,Dark,2,"['Knitted Cap', 'Black Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3166.png
6010,10/25/20,6345,2524,3.69,3166,Human,Female,Dark,2,"['Knitted Cap', 'Black Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3166.png
6011,3/5/21,668,2662,22.28,3166,Human,Female,Dark,2,"['Knitted Cap', 'Black Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3166.png
16615,8/23/21,3677,345,140,3167,Human,Male,Light,3,"['Earring', 'Knitted Cap', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3167.png
12135,2/27/21,859,5652,20.5,3168,Human,Male,Dark,2,"['Chinstrap', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3168.png
12136,5/1/21,5652,850,20.1,3168,Human,Male,Dark,2,"['Chinstrap', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3168.png
12137,5/2/21,850,1374,20.97,3168,Human,Male,Dark,2,"['Chinstrap', 'Do-rag']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3168.png
11141,2/17/21,3741,3906,11.99,3169,Human,Male,Dark,2,"['Messy Hair', 'Frown']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3169.png
11142,2/18/21,3906,2980,12.9,3169,Human,Male,Dark,2,"['Messy Hair', 'Frown']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3169.png
11143,7/26/21,2980,5385,21.75,3169,Human,Male,Dark,2,"['Messy Hair', 'Frown']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3169.png
11144,7/30/21,3317,3029,26.45,3169,Human,Male,Dark,2,"['Messy Hair', 'Frown']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3169.png
2627,2/22/18,3242,2325,0.09,3171,Human,Male,Medium,2,"['Cigarette', 'Small Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3171.png
9251,9/28/20,187,428,3.45,3172,Human,Male,Dark,2,"['Stringy Hair', 'Frown']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3172.png
6587,2/16/20,1303,6334,0.65,3173,Human,Male,Dark,4,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3173.png
6588,9/24/20,6334,58,3.38,3173,Human,Male,Dark,4,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3173.png
6589,7/16/21,3096,1633,19.85,3173,Human,Male,Dark,4,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3173.png
6590,8/23/21,1633,3856,67.34,3173,Human,Male,Dark,4,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3173.png
6591,9/16/21,3856,769,99,3173,Human,Male,Dark,4,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3173.png
6592,10/29/21,769,1044,95,3173,Human,Male,Dark,4,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3173.png
6593,10/31/21,2349,5401,106.99,3173,Human,Male,Dark,4,"['Cap Forward', 'Front Beard Dark', 'Horned Rim Glasses', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3173.png
4137,2/8/19,1303,5117,0.39,3174,Human,Male,Medium,2,"['Rosy Cheeks', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3174.png
2738,4/25/18,3242,1663,0.09,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2739,1/18/21,4811,1865,8.75,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2740,2/13/21,1865,1535,6.99,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2741,3/11/21,2722,286,21,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2742,5/3/21,286,1755,25,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2743,5/3/21,4257,6030,20.1,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2744,7/5/21,3244,5046,22,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2745,7/31/21,5046,3704,37.75,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
2746,9/7/21,3704,5786,101,3175,Human,Male,Light,2,"['Normal Beard', 'Shaved Head']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3175.png
16245,8/5/21,5341,5028,64,3177,Human,Male,Dark,3,"['Luxurious Beard', 'Frown', 'Clown Hair Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3177.png
16246,6/16/22,5028,5191,59.99,3177,Human,Male,Dark,3,"['Luxurious Beard', 'Frown', 'Clown Hair Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3177.png
16247,7/18/22,5191,5993,90,3177,Human,Male,Dark,3,"['Luxurious Beard', 'Frown', 'Clown Hair Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3177.png
7848,5/28/20,4492,4602,8,3178,Human,Female,Light,3,"['Wild White Hair', 'Purple Lipstick', '3D Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3178.png
2898,6/8/18,1303,3175,0.255,3179,Human,Female,Light,2,"['Mohawk', 'Green Eye Shadow']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3179.png
2899,11/24/20,2092,135,3.49,3179,Human,Female,Light,2,"['Mohawk', 'Green Eye Shadow']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3179.png
2900,12/22/20,3823,744,4.4,3179,Human,Female,Light,2,"['Mohawk', 'Green Eye Shadow']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3179.png
2901,5/3/21,1752,6346,21.9,3179,Human,Female,Light,2,"['Mohawk', 'Green Eye Shadow']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3179.png
3627,11/13/18,1303,5897,0.15,3182,Human,Male,Light,2,"['Cap', 'Rosy Cheeks']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3182.png
5611,10/4/19,3356,4867,0.45,3184,Human,Male,Light,4,"['Frown', 'Shadow Beard', 'Wild Hair', 'Regular Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3184.png
3561,10/28/18,1303,5117,0.13,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
3562,6/16/19,5117,6083,0.66,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
3563,3/25/20,6083,4321,1.5,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
3564,8/7/21,4321,3096,50,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
3565,8/10/21,3096,4273,48.5,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
3566,8/23/21,4273,5795,54.1,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
3567,8/24/21,5795,4969,77.69,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
3568,8/27/21,4969,340,95,3185,Human,Female,Light,3,"['Messy Hair', 'Purple Lipstick', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3185.png
12403,3/7/21,5927,2879,21,3186,Human,Male,Dark,2,"['Horned Rim Glasses', 'Crazy Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3186.png
11894,2/22/21,5927,497,27,3188,Human,Male,Light,2,"['Front Beard', 'Purple Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3188.png
11895,7/25/21,497,5174,29,3188,Human,Male,Light,2,"['Front Beard', 'Purple Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3188.png
13681,4/8/21,859,1317,21.49,3189,Human,Male,Dark,2,"['Frumpy Hair', 'Handlebars']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3189.png
9222,9/28/20,1727,290,5.5,3192,Human,Male,Dark,3,"['Clown Nose', 'Front Beard Dark', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3192.png
9223,9/28/20,5971,1727,4,3192,Human,Male,Dark,3,"['Clown Nose', 'Front Beard Dark', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3192.png
9224,4/8/21,5245,1067,17.5,3192,Human,Male,Dark,3,"['Clown Nose', 'Front Beard Dark', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3192.png
9225,7/31/21,1067,1615,29.9,3192,Human,Male,Dark,3,"['Clown Nose', 'Front Beard Dark', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3192.png
9226,8/28/21,1615,690,100,3192,Human,Male,Dark,3,"['Clown Nose', 'Front Beard Dark', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3192.png
965,7/12/17,5611,4540,0.37,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
966,8/12/17,4540,5654,0.2,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
967,10/11/18,5654,1453,0.15,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
968,3/13/19,1453,1745,0.33,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
969,4/6/20,1745,5138,0.53,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
970,8/27/21,1976,2538,90,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
971,8/30/21,2538,2690,114.8,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
972,10/21/21,2028,1291,0,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
973,12/25/21,3096,4576,65.45,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
974,1/14/22,4044,975,61.99,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
975,3/19/22,3096,1698,71.45,3193,Human,Male,Medium,2,"['Peak Spike', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3193.png
13948,4/13/21,3027,345,30,3194,Human,Male,Medium,4,"['Cap Forward', 'Big Shades', 'Chinstrap', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3194.png
13949,5/11/21,345,2353,30.99,3194,Human,Male,Medium,4,"['Cap Forward', 'Big Shades', 'Chinstrap', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3194.png
14348,4/28/21,859,598,21.98,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png
14349,7/31/21,598,3632,29.95,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png
14350,8/4/21,3632,1795,33.95,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png
14351,8/5/21,4919,5938,42.88,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png
14352,8/5/21,1795,4919,38,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png
14353,8/20/21,5938,5284,52,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png
14354,10/25/21,5284,3225,101,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png
2589,2/4/18,1303,37,0.2,3196,Human,Male,Dark,5,"['Cigarette', 'Earring', 'Horned Rim Glasses', 'Goat', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3196.png
14599,5/5/21,2546,4273,80,3197,Human,Male,Medium,3,"['Top Hat', 'Smile', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3197.png
8090,8/14/20,4746,4148,0.9,3199,Human,Male,Dark,3,"['Vape', 'Knitted Cap', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3199.png
8091,9/11/20,4148,1892,1.38,3199,Human,Male,Dark,3,"['Vape', 'Knitted Cap', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3199.png
8092,9/27/20,3357,4531,3.1,3199,Human,Male,Dark,3,"['Vape', 'Knitted Cap', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3199.png
8093,12/22/20,4531,1275,3.59,3199,Human,Male,Dark,3,"['Vape', 'Knitted Cap', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3199.png
8094,2/27/21,4916,907,25,3199,Human,Male,Dark,3,"['Vape', 'Knitted Cap', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3199.png
6669,4/17/20,1532,1892,1.25,3201,Human,Female,Light,3,"['Blue Eye Shadow', 'Straight Hair Blonde', 'Purple Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3201.png
11158,2/17/21,5480,3332,18,3202,Human,Female,Albino,2,"['Purple Eye Shadow', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3202.png
11159,2/25/21,2974,5545,24,3202,Human,Female,Albino,2,"['Purple Eye Shadow', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3202.png
11160,8/6/21,5545,959,55,3202,Human,Female,Albino,2,"['Purple Eye Shadow', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3202.png
11161,8/23/21,959,4466,63,3202,Human,Female,Albino,2,"['Purple Eye Shadow', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3202.png
11162,8/24/21,4466,4793,79.17,3202,Human,Female,Albino,2,"['Purple Eye Shadow', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3202.png
11163,8/27/21,4793,2973,99.99,3202,Human,Female,Albino,2,"['Purple Eye Shadow', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk3202.png
11835,2/22/21,859,4428,23.4,3203,Human,Male,Dark,3,"['Cigarette', 'Mustache', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3203.png
11836,8/4/21,4428,4535,35.17,3203,Human,Male,Dark,3,"['Cigarette', 'Mustache', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3203.png
11837,8/6/21,4535,1959,45.19,3203,Human,Male,Dark,3,"['Cigarette', 'Mustache', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3203.png
2628,2/23/18,3242,2945,0.09,3204,Human,Male,Dark,3,"['Peak Spike', 'Classic Shades', 'Pipe']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3204.png
2629,8/31/21,3096,2538,132.99,3204,Human,Male,Dark,3,"['Peak Spike', 'Classic Shades', 'Pipe']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3204.png
2630,8/31/21,6065,3096,118.49,3204,Human,Male,Dark,3,"['Peak Spike', 'Classic Shades', 'Pipe']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3204.png
3620,11/7/18,1303,5997,0.135,3205,Human,Male,Dark,4,"['Muttonchops', 'Classic Shades', 'Earring', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3205.png
10004,1/27/21,5654,2584,8.5,3206,Human,Male,Dark,2,"['Messy Hair', 'Gold Chain']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3206.png
6452,1/18/20,2316,1892,1.0005,3207,Human,Female,Medium,3,"['Blue Eye Shadow', 'Earring', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3207.png
6453,8/26/20,1892,166,1.2,3207,Human,Female,Medium,3,"['Blue Eye Shadow', 'Earring', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3207.png
16656,8/23/21,282,4523,72.77,3208,Human,Male,Medium,2,"['Horned Rim Glasses', 'Clown Hair Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3208.png
16657,8/25/21,4523,4717,94,3208,Human,Male,Medium,2,"['Horned Rim Glasses', 'Clown Hair Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3208.png
16596,8/23/21,3851,345,125,3209,Human,Male,Dark,3,"['Earring', '3D Glasses', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3209.png
16597,8/23/21,4791,3851,95,3209,Human,Male,Dark,3,"['Earring', '3D Glasses', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3209.png
16598,4/30/22,345,4802,104.99,3209,Human,Male,Dark,3,"['Earring', '3D Glasses', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3209.png
11740,2/21/21,859,1499,14.6,3213,Human,Male,Dark,3,"['Mohawk Thin', 'Earring', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3213.png
11741,7/31/21,1499,3447,35.57,3213,Human,Male,Dark,3,"['Mohawk Thin', 'Earring', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3213.png
436,7/3/17,1406,5648,0.25,3214,Human,Female,Light,4,"['Earring', 'Mohawk Dark', 'Cigarette', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3214.png
7353,5/22/20,859,1745,1,3215,Human,Male,Dark,2,"['Eye Patch', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3215.png
7354,10/13/20,6001,2976,4.99,3215,Human,Male,Dark,2,"['Eye Patch', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3215.png
