date,from,to,eth_price,punk_id,type,gender,skin_tone,attr_count,attributes,skin_tone_color,img_url,dte
2021-04-23,5954,1014,27.0,2497,Human,Male,Medium,4,"['Handlebars', 'Wild Hair', 'Vape', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2497.png,2021-04-23
2021-04-23,3462,5113,20.9,4195,Human,Female,Dark,2,"['Mole', 'Dark Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4195.png,2021-04-23
2021-04-23,1297,5113,20.7,7678,Human,Female,Albino,2,"['Mole', 'Mohawk']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk7678.png,2021-04-23
2021-04-23,1882,5113,21.4,8249,Human,Female,Medium,3,"['Black Lipstick', 'Bandana', 'Purple Eye Shadow']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8249.png,2021-04-23
2021-04-23,859,3712,21.96,5776,Human,Male,Medium,2,"['Peak Spike', 'Horned Rim Glasses']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5776.png,2021-04-23
2021-04-23,1064,4273,49.0,7236,Human,Male,Light,4,"['Normal Beard Black', 'Police Cap', 'Gold Chain', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7236.png,2021-04-23
2021-04-23,1523,1066,19.5,2287,Human,Male,Light,2,"['Chinstrap', 'Do-rag']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2287.png,2021-04-23
2021-04-23,1095,526,30.97,7745,Human,Male,Light,3,"['Shadow Beard', 'Wild Hair', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7745.png,2021-04-23
2021-04-23,5526,3460,35.0,7098,Human,Male,Light,2,"['Luxurious Beard', 'Cap Forward']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7098.png,2021-04-23
2021-04-23,3228,5113,20.49,3901,Human,Male,Light,2,"['Mohawk Thin', 'Vape']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3901.png,2021-04-23
2021-04-23,5721,5113,24.5,3059,Human,Female,Dark,2,"['Headband', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3059.png,2021-04-23
2021-04-23,5795,345,18.97,2212,Human,Female,Medium,3,"['Blue Eye Shadow', 'Mohawk', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2212.png,2021-04-23
2021-04-23,6123,5113,19.99,2870,Human,Male,Medium,2,"['Chinstrap', 'Knitted Cap']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2870.png,2021-04-23
2021-04-23,5117,5113,20.0,9691,Human,Female,Dark,3,"['Black Lipstick', 'Green Eye Shadow', 'Mohawk Dark']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9691.png,2021-04-23
2021-04-23,5028,5397,75.0,3795,Human,Female,Dark,2,"['Orange Side', 'Clown Eyes Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3795.png,2021-04-23
2021-04-23,4669,475,71.0,4680,Human,Male,Medium,4,"['Eye Mask', 'Hoodie', 'Shadow Beard', 'Mole']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4680.png,2021-04-23
2021-04-24,989,3560,24.99,4149,Human,Female,Dark,2,"['Horned Rim Glasses', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk4149.png,2021-04-24
2021-04-24,1566,3574,23.48,1618,Human,Female,Albino,3,"['Clown Eyes Green', 'Hot Lipstick', 'Frumpy Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk1618.png,2021-04-24
2021-04-24,5618,6344,22.0,5385,Human,Female,Dark,2,"['Red Mohawk', 'Clown Eyes Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5385.png,2021-04-24
2021-04-24,4787,2010,77.0,4880,Human,Female,Medium,2,"['Silver Chain', 'Pink With Hat']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4880.png,2021-04-24
2021-04-24,4518,1431,24.0,9319,Human,Male,Medium,3,"['Bandana', 'Clown Eyes Blue', 'Silver Chain']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9319.png,2021-04-24
2021-04-24,6123,869,29.98,2156,Human,Female,Light,2,"['Black Lipstick', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2156.png,2021-04-24
2021-04-24,3523,5374,19.69,2241,Human,Male,Medium,3,"['Stringy Hair', 'Mustache', 'Eye Patch']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2241.png,2021-04-24
2021-04-24,2916,3560,19.95,2248,Human,Male,Medium,3,"['Messy Hair', 'Front Beard Dark', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2248.png,2021-04-24
2021-04-24,3251,805,19.98,3846,Human,Male,Light,2,"['Frumpy Hair', 'Clown Eyes Blue']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3846.png,2021-04-24
2021-04-24,5721,225,25.0,1302,Human,Female,Dark,2,"['Headband', 'Classic Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1302.png,2021-04-24
2021-04-24,5695,5028,21.0,6364,Human,Male,Medium,3,"['Normal Beard Black', 'Mohawk Thin', 'Earring']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6364.png,2021-04-24
2021-04-24,2788,3560,37.0,1528,Human,Male,Dark,3,"['Bandana', 'Front Beard Dark', '3D Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1528.png,2021-04-24
2021-04-24,3677,1101,28.8,577,Human,Male,Medium,2,"['Cap', 'Spots']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk577.png,2021-04-24
2021-04-24,920,6123,25.98,2156,Human,Female,Light,2,"['Black Lipstick', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2156.png,2021-04-24
2021-04-24,3027,2178,32.0,7887,Human,Female,Albino,3,"['Tassle Hat', 'Vape', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk7887.png,2021-04-24
2021-04-24,4257,2408,20.0,2023,Human,Female,Medium,3,"['Mole', 'Messy Hair', 'Green Eye Shadow']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2023.png,2021-04-24
2021-04-24,5795,3416,19.97,7681,Human,Male,Dark,2,"['Nerd Glasses', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7681.png,2021-04-24
2021-04-24,3416,3574,25.99,6802,Human,Male,Dark,3,"['Clown Nose', 'Fedora', 'Goat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6802.png,2021-04-24
2021-04-24,5695,4619,36.5,907,Human,Female,Dark,2,"['Clown Hair Green', 'Hot Lipstick']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk907.png,2021-04-24
2021-04-25,920,4306,23.99,9261,Human,Female,Medium,2,"['Eye Mask', 'Frumpy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9261.png,2021-04-25
2021-04-25,5695,4044,30.0,3052,Human,Male,Light,3,"['Normal Beard Black', 'Cap', 'Medical Mask']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3052.png,2021-04-25
2021-04-25,5927,4912,20.0,9007,Human,Male,Medium,2,"['Mohawk Thin', 'Clown Eyes Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9007.png,2021-04-25
2021-04-25,5795,1574,19.97,5516,Human,Female,Dark,2,"['Blue Eye Shadow', 'Knitted Cap']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5516.png,2021-04-25
2021-04-25,684,3775,19.99,1778,Human,Male,Medium,2,"['Muttonchops', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk1778.png,2021-04-25
2021-04-25,3990,4257,20.99,9759,Human,Male,Albino,2,"['Chinstrap', 'Wild Hair']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9759.png,2021-04-25
2021-04-25,5037,4619,27.0,410,Human,Male,Albino,2,"['Headband', 'Eye Patch']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk410.png,2021-04-25
2021-04-25,2154,4402,21.25,8508,Human,Male,Light,3,"['Mohawk Thin', 'Classic Shades', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8508.png,2021-04-25
2021-04-25,5695,345,20.5,8171,Human,Male,Albino,4,"['Eye Mask', 'Frown', 'Earring', 'Knitted Cap']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8171.png,2021-04-25
2021-04-25,2154,4276,53.5,3755,Human,Female,Light,3,"['Purple Eye Shadow', 'Pigtails', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3755.png,2021-04-25
2021-04-26,5695,483,103.0,9097,Human,Male,Light,5,"['Wild Hair', 'Vape', 'Earring', 'Nerd Glasses', 'Smile']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9097.png,2021-04-26
2021-04-26,282,4804,32.88,8028,Human,Male,Medium,3,"['Mohawk Thin', 'Big Shades', 'Pipe']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8028.png,2021-04-26
2021-04-26,1859,906,21.95,6211,Human,Male,Dark,3,"['Handlebars', 'Knitted Cap', 'Eye Patch']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6211.png,2021-04-26
2021-04-26,5903,5856,22.22,5777,Human,Male,Medium,3,"['Earring', 'Regular Shades', 'Mohawk Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5777.png,2021-04-26
2021-04-26,5678,4619,22.85,1011,Human,Female,Albino,2,"['Stringy Hair', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk1011.png,2021-04-26
2021-04-26,3850,1520,20.47,5374,Human,Male,Dark,2,"['Front Beard', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5374.png,2021-04-26
2021-04-26,5308,1023,21.7,7495,Human,Female,Dark,3,"['Straight Hair', 'Purple Lipstick', 'Cigarette']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7495.png,2021-04-26
2021-04-26,1523,6182,22.0,8363,Human,Female,Light,3,"['Clown Eyes Green', 'Straight Hair', 'Hot Lipstick']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8363.png,2021-04-26
2021-04-26,5357,1887,21.666,3458,Human,Male,Dark,2,"['Classic Shades', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3458.png,2021-04-26
2021-04-26,1330,4619,25.49,1006,Human,Male,Dark,2,"['Wild Hair', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1006.png,2021-04-26
2021-04-26,3664,1221,23.0,6709,Human,Male,Light,3,"['Stringy Hair', 'Shadow Beard', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6709.png,2021-04-26
2021-04-26,5012,1205,42.0,1776,Human,Female,Albino,2,"['Mohawk Thin', 'Hot Lipstick']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk1776.png,2021-04-26
2021-04-26,2818,6182,19.5,447,Human,Male,Medium,2,"['Stringy Hair', 'Big Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk447.png,2021-04-26
2021-04-26,5931,1523,20.69,4906,Human,Male,Medium,3,"['Handlebars', 'Horned Rim Glasses', 'Do-rag']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4906.png,2021-04-26
2021-04-26,4016,4251,35.0,9668,Human,Male,Light,3,"['Frumpy Hair', 'Big Shades', 'Smile']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9668.png,2021-04-26
2021-04-26,5043,3926,25.0,1585,Human,Male,Light,3,"['Frown', 'Shaved Head', 'Small Shades']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1585.png,2021-04-26
2021-04-26,4518,3872,29.5,4031,Human,Male,Medium,3,"['Frumpy Hair', 'Luxurious Beard', 'Regular Shades']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk4031.png,2021-04-26
2021-04-26,828,1916,22.15,4175,Human,Male,Light,3,"['Handlebars', 'Shaved Head', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4175.png,2021-04-26
2021-04-26,4366,345,20.0,1072,Human,Male,Light,3,"['Stringy Hair', 'Eye Mask', 'Chinstrap']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1072.png,2021-04-26
2021-04-26,5043,2169,20.45,1791,Human,Male,Light,2,"['Classic Shades', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1791.png,2021-04-26
2021-04-26,5903,3214,26.25,9270,Human,Female,Albino,4,"['Big Shades', 'Black Lipstick', 'Stringy Hair', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk9270.png,2021-04-26
2021-04-26,2169,828,21.75,4402,Human,Male,Albino,3,"['Peak Spike', 'Handlebars', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk4402.png,2021-04-26
2021-04-26,6168,4619,79.99,339,Human,Female,Albino,5,"['Mole', 'Cap', 'Big Shades', 'Black Lipstick', 'Earring']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk339.png,2021-04-26
2021-04-26,4183,4257,20.5,3553,Human,Male,Medium,2,"['Frumpy Hair', 'Handlebars']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3553.png,2021-04-26
2021-04-26,6083,2818,82.5,5974,Human,Male,Light,2,"['VR', 'Cowboy Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5974.png,2021-04-26
2021-04-26,1706,207,24.99,8571,Human,Male,Dark,4,"['Bandana', 'Shadow Beard', 'Earring', 'Rosy Cheeks']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8571.png,2021-04-26
2021-04-26,1146,3187,21.99,2595,Human,Male,Dark,4,"['Stringy Hair', 'Classic Shades', 'Earring', 'Mole']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2595.png,2021-04-26
2021-04-27,5368,5043,22.5,9581,Human,Female,Medium,2,"['Straight Hair Dark', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9581.png,2021-04-27
2021-04-27,2169,4276,21.95,1791,Human,Male,Light,2,"['Classic Shades', 'Mole']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1791.png,2021-04-27
2021-04-27,1523,5407,25.0,9787,Human,Male,Light,3,"['Earring', 'Eye Patch', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9787.png,2021-04-27
2021-04-27,1022,5368,130.0,627,Human,Male,Albino,1,['Hoodie'],#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk627.png,2021-04-27
2021-04-27,5385,5374,21.8,6591,Human,Male,Light,3,"['Clown Eyes Blue', 'Handlebars', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6591.png,2021-04-27
2021-04-27,5854,13,23.0,5176,Human,Male,Dark,4,"['Frown', 'Big Shades', 'Earring', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5176.png,2021-04-27
2021-04-27,3851,5308,22.45,3615,Human,Female,Medium,3,"['Purple Eye Shadow', 'Earring', 'Straight Hair Dark']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3615.png,2021-04-27
2021-04-27,5795,345,21.47,8494,Human,Male,Medium,3,"['Peak Spike', 'Earring', 'Normal Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk8494.png,2021-04-27
2021-04-27,1168,5399,24.0,8497,Human,Female,Light,3,"['Black Lipstick', 'Purple Eye Shadow', 'Crazy Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8497.png,2021-04-27
2021-04-27,4801,537,32.0,3084,Human,Female,Light,4,"['Black Lipstick', 'Regular Shades', 'Rosy Cheeks', 'Mohawk Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3084.png,2021-04-27
2021-04-27,3558,5187,21.98,8869,Human,Male,Dark,3,"['Bandana', 'Muttonchops', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8869.png,2021-04-27
2021-04-27,4044,5245,22.5,8237,Human,Male,Dark,2,"['Vampire Hair', 'Shadow Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8237.png,2021-04-27
2021-04-27,5695,991,22.75,6388,Human,Female,Light,3,"['Bandana', 'Green Eye Shadow', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk6388.png,2021-04-27
2021-04-27,4791,2169,150.0,6721,Human,Male,Medium,2,"['Hoodie', 'Smile']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6721.png,2021-04-27
2021-04-27,3416,1771,49.99,9572,Human,Female,Dark,3,"['Welding Goggles', 'Hot Lipstick', 'Frumpy Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9572.png,2021-04-27
2021-04-27,1172,1190,24.0,3010,Human,Male,Medium,2,"['Vampire Hair', 'Shadow Beard']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk3010.png,2021-04-27
2021-04-27,3694,1205,36.75,7682,Human,Female,Light,4,"['Crazy Hair', 'Hot Lipstick', 'Earring', 'Cigarette']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7682.png,2021-04-27
2021-04-27,5695,850,26.0,3536,Human,Male,Light,2,"['Cap Forward', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3536.png,2021-04-27
2021-04-27,730,1523,21.94,2210,Human,Female,Light,2,"['Blue Eye Shadow', 'Mohawk Thin']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk2210.png,2021-04-27
2021-04-27,345,5370,22.5,2212,Human,Female,Medium,3,"['Blue Eye Shadow', 'Mohawk', 'Purple Lipstick']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2212.png,2021-04-27
2021-04-27,4746,5224,22.5,7207,Human,Male,Light,3,"['Bandana', 'Chinstrap', 'Earring']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7207.png,2021-04-27
2021-04-27,5245,345,46.0,6617,Human,Male,Dark,2,"['Clown Eyes Blue', 'Top Hat']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6617.png,2021-04-27
2021-04-27,859,5526,21.98,5773,Human,Male,Medium,2,"['Mohawk Thin', 'Vape']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5773.png,2021-04-27
2021-04-27,345,6048,24.99,8171,Human,Male,Albino,4,"['Eye Mask', 'Frown', 'Earring', 'Knitted Cap']",#F2DC5D,https://www.larvalabs.com/cryptopunks/cryptopunk8171.png,2021-04-27
2021-04-27,4537,5102,30.0,8933,Human,Female,Light,2,"['Pipe', 'Dark Hair']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8933.png,2021-04-27
2021-04-27,1190,3228,21.69,2989,Human,Male,Dark,2,"['Horned Rim Glasses', 'Shaved Head']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2989.png,2021-04-27
2021-04-27,920,918,27.99,9468,Human,Female,Dark,3,"['Purple Eye Shadow', 'Hot Lipstick', 'Wild Hair']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk9468.png,2021-04-27
2021-04-27,3677,2010,39.7,383,Human,Female,Medium,2,"['Green Eye Shadow', 'Straight Hair Blonde']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk383.png,2021-04-27
2021-04-27,5695,918,25.5,7336,Human,Female,Dark,3,"['Blonde Short', 'Classic Shades', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7336.png,2021-04-27
2021-04-27,3187,587,23.32,8172,Human,Female,Light,4,"['Messy Hair', 'Purple Lipstick', 'Earring', 'Clown Eyes Blue']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8172.png,2021-04-27
2021-04-27,2441,4619,62.0,3661,Human,Male,Light,1,['Vampire Hair'],#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3661.png,2021-04-27
2021-04-27,2169,850,25.75,4542,Human,Male,Light,2,"['Earring', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk4542.png,2021-04-27
2021-04-27,2169,345,29.0,2930,Human,Male,Medium,2,"['Big Shades', 'Clown Hair Green']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk2930.png,2021-04-27
2021-04-27,3027,6123,25.0,5779,Human,Female,Medium,3,"['Mole', 'Black Lipstick', 'Crazy Hair']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk5779.png,2021-04-27
2021-04-27,414,4276,21.888,483,Human,Male,Light,2,"['Stringy Hair', 'Mustache']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk483.png,2021-04-27
2021-04-27,4041,5678,24.0,6888,Human,Male,Dark,3,"['Stringy Hair', 'Silver Chain', 'Horned Rim Glasses']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk6888.png,2021-04-27
2021-04-28,4787,2781,23.0,9726,Human,Male,Medium,3,"['Shadow Beard', 'Earring', 'Shaved Head']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9726.png,2021-04-28
2021-04-28,3979,4044,21.0,7225,Human,Male,Light,3,"['Frumpy Hair', 'Earring', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk7225.png,2021-04-28
2021-04-28,859,4251,22.97,5017,Human,Male,Dark,3,"['Bandana', 'Big Shades', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk5017.png,2021-04-28
2021-04-28,2169,5765,26.75,7264,Human,Male,Dark,3,"['Classic Shades', 'Earring', 'Headband']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7264.png,2021-04-28
2021-04-28,3416,4231,22.2,7681,Human,Male,Dark,2,"['Nerd Glasses', 'Mohawk']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk7681.png,2021-04-28
2021-04-28,5652,5795,21.0,8573,Human,Male,Light,2,"['Goat', 'Do-rag']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk8573.png,2021-04-28
2021-04-28,4619,4405,35.98,1015,Human,Female,Dark,2,"['Messy Hair', 'Silver Chain']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk1015.png,2021-04-28
2021-04-28,6080,2878,22.0,8185,Human,Male,Dark,2,"['Messy Hair', 'Regular Shades']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk8185.png,2021-04-28
2021-04-28,798,1205,69.99,3333,Human,Female,Dark,3,"['Tassle Hat', 'Clown Eyes Green', 'Earring']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk3333.png,2021-04-28
2021-04-28,4791,1771,55.0,2997,Human,Female,Dark,2,"['Clown Eyes Green', 'Clown Hair Green']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2997.png,2021-04-28
2021-04-28,5695,4604,29.0,6283,Human,Male,Medium,3,"['Stringy Hair', 'Front Beard', 'Gold Chain']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk6283.png,2021-04-28
2021-04-28,4267,6275,23.66,1773,Human,Male,Light,3,"['Vampire Hair', 'Muttonchops', 'Eye Patch']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk1773.png,2021-04-28
2021-04-28,658,3416,23.99,9508,Human,Male,Light,3,"['Cap Forward', 'Chinstrap', 'Nerd Glasses']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9508.png,2021-04-28
2021-04-28,1564,4619,33.33,5272,Human,Male,Light,2,"['Big Shades', 'Clown Hair Green']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk5272.png,2021-04-28
2021-04-28,859,598,21.98,3195,Human,Male,Light,2,"['Mohawk Thin', 'Front Beard Dark']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk3195.png,2021-04-28
2021-04-28,4820,4273,49.95,9496,Human,Male,Light,3,"['Earring', 'Eye Patch', 'Cowboy Hat']",#F2A359,https://www.larvalabs.com/cryptopunks/cryptopunk9496.png,2021-04-28
2021-04-28,5368,4173,38.0,9423,Human,Female,Medium,2,"['Wild White Hair', 'Cigarette']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9423.png,2021-04-28
2021-04-28,666,4283,20.0,9197,Human,Male,Medium,2,"['Front Beard Dark', 'Shaved Head']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9197.png,2021-04-28
2021-04-28,5795,1574,21.49,2648,Human,Male,Dark,3,"['Messy Hair', 'Frown', 'Shadow Beard']",#A4031F,https://www.larvalabs.com/cryptopunks/cryptopunk2648.png,2021-04-28
2021-04-28,2574,4899,25.99,9390,Human,Male,Medium,4,"['Big Shades', 'Front Beard Dark', 'Earring', 'Knitted Cap']",#DB9065,https://www.larvalabs.com/cryptopunks/cryptopunk9390.png,2021-04-28
